client_id,nps_score,response_time_hrs,escalations,satisfied
997,29,45.0,14.23,0
998,20,210.47,150.09,0
999,47,169.35,439.07,1
1000,76,92.84,485.13,1
1001,84,421.39,402.44,1
1002,34,470.44,112.12,1
1003,42,232.22,388.58,1
1004,32,468.24,409.19,1
1005,69,151.05,228.31,0
1006,56,16.87,125.88,0
1007,32,73.96,364.62,0
1008,21,114.35,143.9,0
1009,87,121.89,390.92,1
1010,76,56.25,277.05,0
1011,78,258.78,55.48,0
1012,93,403.61,97.18,1
1013,33,242.42,160.51,0
1014,40,357.7,463.38,1
1015,22,23.1,215.58,0
1016,75,97.7,327.62,0
1017,76,245.98,422.46,1
1018,57,319.34,472.21,1
1019,75,157.24,415.82,1
1020,63,419.49,336.65,1
1021,71,93.33,426.85,1
1022,28,425.84,340.56,1
1023,40,52.24,295.0,0
1024,56,32.06,384.18,0
1025,83,99.55,482.29,1
1026,36,493.85,55.0,1
1027,91,476.65,373.51,1
1028,75,315.73,77.2,0
1029,56,103.77,382.84,0
1030,88,163.24,181.86,0
1031,39,232.63,463.99,1
1032,43,128.93,232.85,0
1033,24,484.55,66.58,0
1034,58,394.51,473.44,1
1035,28,288.15,468.22,1
1036,82,139.44,195.82,0
1037,76,407.56,188.94,1
1038,92,245.07,224.49,0
1039,24,346.47,54.53,0
1040,61,119.16,114.94,0
1041,75,189.65,165.16,0
1042,91,187.23,141.5,0
1043,62,465.14,145.63,1
1044,65,253.41,101.62,0
1045,25,460.23,391.03,1
1046,33,147.64,277.37,0
1047,53,38.51,192.75,0
1048,69,331.53,102.06,0
1049,74,192.97,457.76,1
1050,54,332.16,423.17,1
1051,29,130.91,318.8,0
1052,35,383.66,379.95,1
1053,74,137.69,15.26,0
1054,30,88.82,111.23,0
1055,51,292.43,432.7,1
1056,61,360.45,281.96,1
1057,49,363.37,459.06,1
1058,32,123.84,143.83,0
1059,92,44.67,21.07,0
1060,28,331.58,58.55,0
1061,36,25.43,121.99,0
1062,54,18.07,33.58,0
1063,84,139.98,68.5,0
1064,56,409.77,445.48,1
1065,71,451.83,169.99,1
1066,43,486.49,375.39,1
1067,53,183.57,55.66,0
1068,83,81.8,195.66,0
1069,94,428.99,424.4,1
1070,64,19.3,27.62,0
1071,79,23.33,75.74,0
1072,44,197.04,285.04,0
1073,80,64.55,100.61,0
1074,38,55.87,168.22,0
1075,67,148.89,476.72,1
1076,50,295.79,403.97,1
1077,73,376.47,229.34,1
1078,87,420.67,261.95,1
1079,52,307.33,207.19,0
1080,75,48.98,73.71,0
1081,80,129.9,195.2,0
1082,81,482.76,467.18,1
1083,92,387.48,224.02,1
1084,25,179.78,361.4,0
1085,88,481.55,416.48,1
1086,29,157.06,347.18,0
1087,52,484.95,395.46,1
1088,82,200.15,423.0,1
1089,36,270.53,346.09,1
1090,70,321.17,297.31,1
1091,69,436.77,315.2,1
1092,30,85.51,270.75,0
1093,42,280.82,394.39,1
1094,67,431.72,313.53,1
1095,84,382.0,92.08,0
1096,30,206.46,377.71,1
1097,74,214.59,87.04,0
1098,43,240.57,177.65,0
1099,28,211.82,244.58,0
1100,78,390.02,207.57,1
1101,94,169.52,355.04,1
1102,34,233.28,270.87,0
1103,42,21.34,160.03,0
1104,82,249.64,191.23,0
1105,81,481.73,269.72,1
1106,75,463.18,76.74,1
1107,69,77.44,415.14,0
1108,48,367.48,53.66,0
1109,45,175.72,37.46,0
1110,88,282.88,82.11,0
1111,48,287.08,217.47,0
1112,65,276.15,126.69,0
1113,55,463.54,213.78,1
1114,41,219.37,457.7,1
1115,33,89.34,146.73,0
1116,76,208.36,375.97,1
1117,24,122.13,158.81,0
1118,33,320.58,74.79,0
1119,73,393.84,494.29,1
1120,40,239.56,322.57,1
1121,66,305.94,73.08,0
1122,94,132.03,185.79,0
1123,83,24.45,111.05,0
1124,91,407.39,177.2,1
1125,47,429.16,411.28,1
1126,46,375.77,263.76,1
1127,33,80.58,456.86,0
1128,41,474.81,211.73,1
1129,61,183.49,360.11,1
1130,62,410.92,342.83,1
1131,56,395.95,173.91,1
1132,44,375.57,50.83,0
1133,47,285.18,60.06,0
1134,34,17.18,394.8,0
1135,52,275.46,180.09,0
1136,93,194.38,491.49,1
1137,23,306.74,181.38,0
1138,38,127.43,88.15,0
1139,41,133.37,340.97,0
1140,78,229.89,404.99,1
1141,21,112.2,486.1,1
1142,41,16.69,198.64,0
1143,85,346.39,450.72,1
1144,87,449.12,301.97,1
1145,51,228.84,183.94,0
1146,65,92.32,147.16,0
1147,41,414.07,13.7,0
1148,26,428.77,241.83,1
1149,92,358.17,244.38,1
1150,61,43.55,353.8,0
1151,25,304.35,255.24,1
1152,31,445.83,369.66,1
1153,22,128.37,394.68,0
1154,50,496.73,297.59,1
1155,83,318.44,189.58,1
1156,40,385.03,115.11,0
1157,41,296.28,285.94,1
1158,77,422.99,191.43,1
1159,60,418.96,338.15,1
1160,59,124.02,91.62,0
1161,76,194.21,460.8,1
1162,56,121.1,254.2,0
1163,46,408.66,421.9,1
1164,51,434.16,38.76,0
1165,49,196.95,195.04,0
1166,49,267.39,251.04,0
1167,34,328.03,438.48,1
1168,71,266.9,481.75,1
1169,50,457.31,199.37,1
1170,49,455.2,46.73,0
1171,73,452.17,129.77,1
1172,83,492.34,42.52,1
1173,78,468.22,113.82,1
1174,94,142.12,445.02,1
1175,65,94.21,90.34,0
1176,62,349.61,405.01,1
1177,79,299.2,216.11,1
1178,66,117.78,447.19,1
1179,63,198.37,495.74,1
1180,51,148.97,100.15,0
1181,34,293.45,450.6,1
1182,61,179.14,322.25,0
1183,73,160.69,13.46,0
1184,72,11.4,415.69,0
1185,30,150.36,46.2,0
1186,80,57.97,366.09,0
1187,63,313.87,53.35,0
1188,21,102.4,325.62,0
1189,63,345.29,310.34,1
1190,72,153.71,354.13,0
1191,89,204.92,162.57,0
1192,33,353.21,295.91,1
1193,27,491.02,372.84,1
1194,45,232.32,269.62,0
1195,80,232.54,461.24,1
1196,56,338.73,378.26,1
1197,58,320.62,393.08,1
1198,36,481.21,363.08,1
1199,64,454.63,346.64,1
1200,60,79.43,362.62,0
1201,42,286.5,475.9,1
1202,84,440.59,410.05,1
1203,92,360.75,482.22,1
1204,89,269.66,296.35,1
1205,48,273.43,263.77,1
1206,48,492.26,449.02,1
1207,44,396.78,154.6,1
1208,75,320.2,331.95,1
1209,90,275.58,485.15,1
1210,84,89.53,353.22,0
1211,36,197.93,439.29,1
1212,91,467.5,99.69,1
1213,36,374.38,455.78,1
1214,33,297.15,149.82,0
1215,70,361.46,19.72,0
1216,85,43.55,317.45,0
1217,74,23.17,414.75,0
1218,30,245.12,366.33,1
1219,81,340.47,124.01,0
1220,55,182.68,79.59,0
1221,75,437.3,326.99,1
1222,57,303.68,55.44,0
1223,54,267.41,30.12,0
1224,25,258.13,149.96,0
1225,40,75.52,213.13,0
1226,38,205.27,253.65,0
1227,85,266.27,337.81,1
1228,48,94.08,190.21,0
1229,65,67.31,276.65,0
1230,36,310.53,292.83,1
1231,52,348.55,284.01,1
1232,20,48.78,183.25,0
1233,26,87.97,194.71,0
1234,72,97.33,192.48,0
1235,39,165.62,293.36,0
1236,47,257.27,471.58,1
1237,35,113.7,394.07,0
1238,48,50.65,32.14,0
1239,37,163.74,195.78,0
1240,48,117.27,66.48,0
1241,46,201.8,395.7,1
1242,68,308.07,382.93,1
1243,67,342.9,404.91,1
1244,65,338.41,104.68,0
1245,46,208.84,386.45,1
1246,79,346.5,16.6,0
1247,67,467.15,432.13,1
1248,53,77.41,240.48,0
1249,75,254.24,72.61,0
1250,54,357.53,454.77,1
1251,84,212.02,476.83,1
1252,68,31.94,175.54,0
1253,24,51.71,22.56,0
1254,71,450.35,93.46,1
1255,67,159.51,181.9,0
1256,40,194.32,197.08,0
1257,48,161.41,339.76,0
1258,76,456.93,488.07,1
1259,79,115.21,132.58,0
1260,41,97.63,358.5,0
1261,28,86.14,156.86,0
1262,72,435.0,308.74,1
1263,80,122.97,216.09,0
1264,64,407.63,191.53,1
1265,74,26.39,153.79,0
1266,79,327.5,457.49,1
1267,31,19.94,329.62,0
1268,24,98.89,71.7,0
1269,48,435.46,434.67,1
1270,54,237.78,125.63,0
1271,88,97.3,70.67,0
1272,40,237.14,142.92,0
1273,32,443.1,400.39,1
1274,44,486.89,34.45,0
1275,30,448.91,391.15,1
1276,61,147.48,62.76,0
1277,60,101.1,107.78,0
1278,57,463.05,305.14,1
1279,31,71.92,350.1,0
1280,30,377.73,456.42,1
1281,88,382.31,458.57,1
1282,62,58.76,113.44,0
1283,21,318.23,104.45,0
1284,45,307.0,156.61,0
1285,89,20.73,473.6,1
1286,80,316.03,437.0,1
1287,25,213.08,323.36,0
1288,27,465.73,355.0,1
1289,25,128.75,241.02,0
1290,37,35.51,65.03,0
1291,34,351.1,310.95,1
1292,46,54.31,66.0,0
1293,77,248.11,366.13,1
1294,52,442.08,411.91,1
1295,75,202.68,401.67,1
1296,52,51.86,404.39,0
1297,29,90.48,25.68,0
1298,56,399.9,105.91,0
1299,64,367.71,337.28,1
1300,92,204.89,235.86,0
1301,76,324.12,448.82,1
1302,21,471.32,27.2,0
1303,51,377.66,38.99,0
1304,93,132.71,266.75,0
1305,76,210.08,132.59,0
1306,50,258.62,193.34,0
1307,77,460.15,479.1,1
1308,59,353.73,209.26,1
1309,42,376.8,384.93,1
1310,69,497.85,239.96,1
1311,20,196.66,376.26,1
1312,87,69.89,368.27,0
1313,86,462.48,59.1,1
1314,21,233.6,298.71,0
1315,37,291.82,133.83,0
1316,35,409.28,193.29,1
1317,34,87.93,456.38,0
1318,34,276.86,127.95,0
1319,92,180.88,412.36,1
1320,79,451.19,209.98,1
1321,21,239.18,160.16,0
1322,54,72.84,348.22,0
1323,58,234.25,17.19,0
1324,43,102.25,371.29,0
1325,35,121.86,280.25,0
1326,31,494.02,360.4,1
1327,91,220.12,267.94,0
1328,53,465.04,486.82,1
1329,39,48.52,392.0,0
1330,61,407.55,180.72,1
1331,43,144.49,441.74,1
1332,41,326.38,319.3,1
1333,61,399.76,495.67,1
1334,46,28.88,95.96,0
1335,92,202.27,240.07,0
1336,94,300.22,430.37,1
1337,60,17.44,483.44,0
1338,65,29.96,395.59,0
1339,77,185.68,243.58,0
1340,44,158.12,34.77,0
1341,87,495.37,247.33,1
1342,43,430.77,478.35,1
1343,53,300.02,78.26,0
1344,78,137.88,355.72,0
1345,21,327.61,178.0,0
1346,41,95.5,138.86,0
1347,92,266.71,116.24,0
1348,43,375.41,415.18,1
1349,81,200.41,448.3,1
1350,75,316.11,68.5,0
1351,48,107.04,285.0,0
1352,39,155.79,357.09,0
1353,31,202.33,239.73,0
1354,58,463.24,416.26,1
1355,46,196.24,248.04,0
1356,59,287.78,360.43,1
1357,71,464.14,99.9,1
1358,30,253.41,43.67,0
1359,33,460.53,424.56,1
1360,70,298.77,95.57,0
1361,44,400.26,185.93,1
1362,92,245.51,413.16,1
1363,81,106.84,234.12,0
1364,79,395.19,262.41,1
1365,40,373.97,151.55,0
1366,46,131.14,190.52,0
1367,53,66.96,340.87,0
1368,28,355.81,301.44,1
1369,36,156.45,159.51,0
1370,81,402.58,415.64,1
1371,20,426.8,191.83,1
1372,39,299.23,279.49,1
1373,44,337.48,173.9,0
1374,48,48.65,398.13,0
1375,37,381.86,111.82,0
1376,23,451.04,55.06,0
1377,21,423.88,444.67,1
1378,75,474.27,29.86,0
1379,90,273.26,470.72,1
1380,62,233.71,130.14,0
1381,45,241.17,400.1,1
1382,57,261.53,109.96,0
1383,62,250.84,34.74,0
1384,52,132.56,121.07,0
1385,20,248.59,376.39,1
1386,70,48.21,346.63,0
1387,26,275.17,186.3,0
1388,29,163.61,17.46,0
1389,36,490.33,431.29,1
1390,26,311.79,133.17,0
1391,45,233.67,368.48,1
1392,30,318.6,75.3,0
1393,70,325.16,165.7,0
1394,72,131.45,102.4,0
1395,53,66.81,126.22,0
1396,23,469.02,44.42,0
1397,82,177.13,498.73,1
1398,77,15.89,399.79,0
1399,26,206.38,168.85,0
1400,75,45.07,224.35,0
1401,36,320.53,189.41,0
1402,35,324.78,431.06,1
1403,59,237.67,189.02,0
1404,55,153.17,224.04,0
1405,27,120.84,244.5,0
1406,75,206.45,447.61,1
1407,94,49.16,77.99,0
1408,61,37.03,79.06,0
1409,44,334.13,105.48,0
1410,33,170.97,75.64,0
1411,41,173.24,180.64,0
1412,48,429.46,15.11,0
1413,93,75.73,385.9,0
1414,81,246.54,479.17,1
1415,45,354.91,231.43,1
1416,51,372.71,180.31,1
1417,31,435.8,391.02,1
1418,80,353.75,205.38,1
1419,46,391.02,293.72,1
1420,51,218.54,254.29,0
1421,36,157.9,10.93,0
1422,47,34.22,390.68,0
1423,61,339.55,358.82,1
1424,70,132.94,135.57,0
1425,77,203.29,113.49,0
1426,54,111.16,54.95,0
1427,84,17.63,199.5,0
1428,84,252.9,468.75,1
1429,79,430.87,382.81,1
1430,23,350.48,89.98,0
1431,68,193.91,320.22,0
1432,90,31.48,275.98,0
1433,63,99.78,208.25,0
1434,29,346.31,374.65,1
1435,44,359.66,88.78,0
1436,87,167.87,442.23,1
1437,80,232.12,196.32,0
1438,47,425.05,384.97,1
1439,65,379.58,371.55,1
1440,45,495.99,197.93,1
1441,23,269.0,95.65,0
1442,36,89.86,437.95,0
1443,31,87.31,447.37,0
1444,80,247.61,55.38,0
1445,40,423.76,45.29,0
1446,80,122.49,290.29,0
1447,77,120.67,71.19,0
1448,59,153.81,431.29,1
1449,83,445.92,436.29,1
1450,68,233.93,321.04,1
1451,79,59.18,329.71,0
1452,25,69.58,420.43,0
1453,52,236.5,383.42,1
1454,67,63.37,499.78,1
1455,69,449.41,404.62,1
1456,80,108.22,100.05,0
1457,94,270.42,214.35,0
1458,92,136.31,249.92,0
1459,61,28.25,11.74,0
1460,65,331.59,398.03,1
1461,67,444.15,473.08,1
1462,85,73.49,127.8,0
1463,32,102.46,263.79,0
1464,50,429.97,453.61,1
1465,23,445.99,311.51,1
1466,20,246.87,155.65,0
1467,35,194.2,204.68,0
1468,52,196.55,300.76,0
1469,73,162.58,259.14,0
1470,72,113.87,79.45,0
1471,53,73.19,435.8,0
1472,58,421.61,174.41,1
1473,42,333.84,62.59,0
1474,60,298.59,197.25,0
1475,23,48.31,333.88,0
1476,27,69.7,203.27,0
1477,54,360.71,416.15,1
1478,29,83.43,432.58,0
1479,40,202.1,259.13,0
1480,69,367.6,65.65,0
1481,38,285.55,384.31,1
1482,66,426.52,482.9,1
1483,25,418.78,125.31,0
1484,91,317.86,150.99,0
1485,27,286.92,77.34,0
1486,93,148.23,160.11,0
1487,70,267.12,85.73,0
1488,65,190.72,149.18,0
1489,34,182.46,261.3,0
1490,56,232.7,320.5,1
1491,64,109.41,125.32,0
1492,79,221.74,360.42,1
1493,89,441.65,345.83,1
1494,82,191.97,138.07,0
1495,35,264.06,105.64,0
1496,27,255.1,67.38,0
1497,63,439.19,411.16,1
1498,20,131.84,440.99,1
1499,63,85.72,107.69,0
1500,58,267.51,12.63,0
1501,25,220.19,236.9,0
1502,39,282.07,68.16,0
1503,28,326.03,192.21,0
1504,43,176.14,377.02,1
1505,86,261.16,173.76,0
1506,37,203.17,271.63,0
1507,27,470.04,18.89,0
1508,72,157.89,135.32,0
1509,48,282.38,46.79,0
1510,57,340.34,262.06,1
1511,50,135.23,141.01,0
1512,39,353.06,120.81,0
1513,75,146.34,440.79,1
1514,72,78.79,213.61,0
1515,64,130.27,254.13,0
1516,74,137.98,345.69,0
1517,35,366.67,222.46,1
1518,24,114.16,56.63,0
1519,26,368.03,271.69,1
1520,76,418.49,15.47,0
1521,64,418.84,220.14,1
1522,81,343.74,180.36,1
1523,44,158.86,415.7,1
1524,54,252.91,142.38,0
1525,54,455.25,440.62,1
1526,41,158.68,219.89,0
1527,77,61.32,432.79,0
1528,80,330.01,372.12,1
1529,28,158.22,390.66,0
1530,69,424.05,336.63,1
1531,55,155.82,493.25,1
1532,25,109.7,332.64,0
1533,73,269.71,198.62,0
1534,40,214.88,59.91,0
1535,42,220.68,65.6,0
1536,87,146.42,91.42,0
1537,71,350.99,337.22,1
1538,55,29.42,13.32,0
1539,60,240.58,433.86,1
1540,63,216.85,485.25,1
1541,42,229.18,146.63,0
1542,75,158.25,156.95,0
1543,35,386.79,470.82,1
1544,74,250.99,388.97,1
1545,32,126.97,167.71,0
1546,57,450.7,103.22,1
1547,40,235.13,172.76,0
1548,88,110.14,456.75,1
1549,50,94.56,369.47,0
1550,42,480.1,122.58,1
1551,77,83.14,368.83,0
1552,27,196.26,294.42,0
1553,25,242.97,302.38,0
1554,30,257.75,86.75,0
1555,27,363.95,314.29,1
1556,38,121.05,107.29,0
1557,22,242.85,452.44,1
1558,25,279.84,383.14,1
1559,90,361.72,375.25,1
1560,70,457.42,58.28,1
1561,46,55.87,388.19,0
1562,65,234.0,179.39,0
1563,48,121.01,242.53,0
1564,39,90.71,21.88,0
1565,90,143.91,218.84,0
1566,87,394.13,58.88,0
1567,57,62.48,417.43,0
1568,75,89.38,240.08,0
1569,45,149.24,96.83,0
1570,23,183.67,422.43,1
1571,54,71.68,351.33,0
1572,40,181.2,430.51,1
1573,44,311.14,273.46,1
1574,37,98.31,251.88,0
1575,92,306.85,50.58,0
1576,50,470.91,328.15,1
1577,27,29.96,226.18,0
1578,74,198.57,140.42,0
1579,43,476.14,294.92,1
1580,43,373.63,481.5,1
1581,94,475.8,108.65,1
1582,87,182.47,33.54,0
1583,60,28.04,402.69,0
1584,21,204.37,128.86,0
1585,39,25.83,492.73,0
1586,86,143.75,90.88,0
1587,89,151.43,465.72,1
1588,73,104.14,327.33,0
1589,79,471.68,369.61,1
1590,85,270.04,66.81,0
1591,42,349.96,370.21,1
1592,77,122.59,42.44,0
1593,38,129.92,123.33,0
1594,93,199.54,55.58,0
1595,26,272.05,359.03,1
1596,42,48.98,77.16,0
1597,23,57.86,458.03,0
1598,43,355.96,238.58,1
1599,84,421.71,52.56,0
1600,87,207.97,410.87,1
1601,36,79.47,14.71,0
1602,47,105.07,329.3,0
1603,31,99.5,55.88,0
1604,23,370.31,195.15,1
1605,32,328.38,184.08,0
1606,77,252.56,328.42,1
1607,79,237.59,344.05,1
1608,72,321.53,261.5,1
1609,77,439.95,35.01,0
1610,35,386.78,150.03,0
1611,30,139.85,69.63,0
1612,90,356.74,117.01,0
1613,63,113.23,417.97,1
1614,36,341.59,196.48,0
1615,48,317.59,51.41,0
1616,34,272.6,27.88,0
1617,74,220.68,89.58,0
1618,54,51.28,279.57,0
1619,62,105.34,437.7,1
1620,83,432.0,248.92,1
1621,37,291.97,86.57,0
1622,64,324.98,323.07,1
1623,94,108.34,415.46,1
1624,62,290.4,205.03,0
1625,70,455.55,463.34,1
1626,51,12.03,488.14,0
1627,54,161.85,130.59,0
1628,55,370.06,54.62,0
1629,78,362.77,171.91,1
1630,54,38.28,208.73,0
1631,88,301.14,59.76,0
1632,81,325.58,268.55,1
1633,73,454.22,60.2,1
1634,58,13.25,227.91,0
1635,70,62.69,199.13,0
1636,54,453.32,96.64,1
1637,28,294.82,181.49,0
1638,27,76.72,237.91,0
1639,25,97.88,242.55,0
1640,51,423.21,233.12,1
1641,66,313.29,391.02,1
1642,26,151.0,34.08,0
1643,32,198.73,100.43,0
1644,84,105.76,319.26,0
1645,31,160.82,487.88,1
1646,49,203.17,179.85,0
1647,84,11.92,275.0,0
1648,86,204.11,371.61,1
1649,56,123.57,29.06,0
1650,79,36.38,417.34,0
1651,78,329.23,228.93,1
1652,27,482.37,54.45,0
1653,26,385.09,308.41,1
1654,62,378.88,437.48,1
1655,41,404.42,440.04,1
1656,47,106.04,144.77,0
1657,66,401.78,261.31,1
1658,43,110.23,293.61,0
1659,65,222.73,354.34,1
1660,90,84.17,428.6,1
1661,73,442.56,255.19,1
1662,63,393.36,231.09,1
1663,90,31.39,237.01,0
1664,63,427.04,105.1,1
1665,63,387.7,433.08,1
1666,55,438.67,289.01,1
1667,63,358.75,377.17,1
1668,74,319.15,348.78,1
1669,51,428.94,242.54,1
1670,59,164.59,275.56,0
1671,81,225.61,104.01,0
1672,56,146.72,146.0,0
1673,43,422.99,58.51,0
1674,69,64.3,148.08,0
1675,78,22.05,316.55,0
1676,70,23.69,470.11,0
1677,56,150.95,239.39,0
1678,43,22.36,150.63,0
1679,64,119.58,403.73,1
1680,32,476.14,425.7,1
1681,47,273.29,476.14,1
1682,46,233.24,484.18,1
1683,50,19.68,75.71,0
1684,80,453.72,433.05,1
1685,57,178.03,475.21,1
1686,39,295.72,483.22,1
1687,93,223.57,416.29,1
1688,61,77.01,222.88,0
1689,49,148.54,468.88,1
1690,23,90.34,398.74,0
1691,76,125.52,292.52,0
1692,57,233.01,357.41,1
1693,91,447.87,314.23,1
1694,30,378.35,133.18,0
1695,80,110.28,62.14,0
1696,77,198.33,322.23,1
1697,91,430.39,423.43,1
1698,63,379.47,347.05,1
1699,94,138.38,54.0,0
1700,70,366.73,359.43,1
1701,44,449.8,54.46,0
1702,35,304.68,308.46,1
1703,64,228.47,193.14,0
1704,40,179.18,93.59,0
1705,23,99.81,153.53,0
1706,80,290.07,315.49,1
1707,53,236.61,206.19,0
1708,50,449.54,267.88,1
1709,51,192.86,493.49,1
1710,48,436.91,191.72,1
1711,94,349.04,209.34,1
1712,25,161.93,175.01,0
1713,26,352.26,277.31,1
1714,47,158.5,33.7,0
1715,54,469.68,440.41,1
1716,54,17.24,59.56,0
1717,28,312.91,229.5,0
1718,75,404.78,206.76,1
1719,45,103.66,388.88,0
1720,35,360.59,233.05,1
1721,70,28.77,30.83,0
1722,65,447.49,21.33,0
1723,40,368.87,65.98,0
1724,72,281.14,398.37,1
1725,32,407.65,151.04,1
1726,43,126.83,59.73,0
1727,78,278.04,40.4,0
1728,84,147.79,175.04,0
1729,36,182.05,102.37,0
1730,29,422.47,122.06,0
1731,38,91.17,464.88,1
1732,67,287.18,435.06,1
1733,44,263.94,51.8,0
1734,81,369.19,165.34,1
1735,28,483.97,72.68,1
1736,45,33.77,432.14,0
1737,90,403.04,24.69,0
1738,49,416.38,201.98,1
1739,74,103.54,448.88,1
1740,87,343.0,24.64,0
1741,43,420.47,133.5,1
1742,43,21.74,439.75,0
1743,79,479.94,112.05,1
1744,79,111.97,155.69,0
1745,79,81.6,217.57,0
1746,47,50.63,378.38,0
1747,81,379.72,455.01,1
1748,68,257.73,284.24,1
1749,23,59.04,375.27,0
1750,72,38.58,490.88,1
1751,37,357.0,33.63,0
1752,50,109.0,356.13,0
1753,68,252.6,177.04,0
1754,79,374.85,13.65,0
1755,84,233.09,499.77,1
1756,90,15.34,284.72,0
1757,39,494.44,270.9,1
1758,63,20.87,331.34,0
1759,84,397.07,111.41,1
1760,56,244.19,24.74,0
1761,60,288.32,449.42,1
1762,80,107.48,472.01,1
1763,29,70.05,446.69,0
1764,86,399.99,407.41,1
1765,82,129.69,410.77,1
1766,81,29.68,308.41,0
1767,31,40.96,392.65,0
1768,26,85.13,255.7,0
1769,62,379.22,119.68,0
1770,84,104.08,447.86,1
1771,39,157.6,154.47,0
1772,22,459.43,312.79,1
1773,39,492.91,152.88,1
1774,56,465.73,285.48,1
1775,36,287.81,195.11,0
1776,30,331.9,35.7,0
1777,23,492.25,408.96,1
1778,29,40.87,417.15,0
1779,37,154.33,207.87,0
1780,40,352.61,330.43,1
1781,31,371.74,264.7,1
1782,86,148.12,62.32,0
1783,77,304.51,109.45,0
1784,23,130.91,297.63,0
1785,83,388.96,149.12,1
1786,54,131.04,309.89,0
1787,31,325.74,99.15,0
1788,23,274.57,263.58,0
1789,58,223.54,451.54,1
1790,36,189.76,93.58,0
1791,58,421.36,347.34,1
1792,23,469.23,431.94,1
1793,22,79.14,20.64,0
1794,54,174.67,266.65,0
1795,42,21.69,297.75,0
1796,49,84.3,246.78,0
1797,47,300.04,442.43,1
1798,75,378.23,26.06,0
1799,53,87.65,440.86,0
1800,73,475.59,411.8,1
1801,34,365.07,437.99,1
1802,69,139.92,87.87,0
1803,70,237.39,250.63,0
1804,84,262.57,308.18,1
1805,82,69.99,11.73,0
1806,47,362.25,420.26,1
1807,28,344.41,408.5,1
1808,44,213.76,197.66,0
1809,86,428.17,265.04,1
1810,52,474.37,71.15,1
1811,31,253.0,105.21,0
1812,42,113.16,391.28,0
1813,52,132.69,289.18,0
1814,30,45.86,164.65,0
1815,72,289.9,53.82,0
1816,87,136.87,369.63,1
1817,65,207.43,310.71,1
1818,60,492.7,351.31,1
1819,20,300.71,53.53,0
1820,53,28.35,257.71,0
1821,64,402.0,219.56,1
1822,31,201.82,137.78,0
1823,32,103.81,401.66,0
1824,78,467.4,413.04,1
1825,50,377.72,481.41,1
1826,35,25.3,203.7,0
1827,63,14.66,39.6,0
1828,74,129.87,356.59,0
1829,25,350.56,173.85,0
1830,90,83.6,442.27,1
1831,58,150.75,425.25,1
1832,91,413.76,67.23,0
1833,27,460.16,427.22,1
1834,69,113.11,108.31,0
1835,45,139.32,332.7,0
1836,63,67.38,151.28,0
1837,92,178.81,406.57,1
1838,50,445.22,175.84,1
1839,62,450.75,195.82,1
1840,83,380.96,122.69,1
1841,37,314.62,206.07,0
1842,81,341.3,372.66,1
1843,61,299.42,226.2,1
1844,40,462.81,118.12,1
1845,89,167.29,232.38,0
1846,39,354.01,106.79,0
1847,52,103.87,459.93,1
1848,92,366.53,99.0,0
1849,27,195.27,122.66,0
1850,24,387.8,92.03,0
1851,48,169.95,70.5,0
1852,78,289.88,168.65,0
1853,64,231.04,99.36,0
1854,58,250.67,133.66,0
1855,52,189.55,439.96,1
1856,81,168.16,412.38,1
1857,88,350.07,156.97,1
1858,90,137.64,429.32,1
1859,50,482.15,302.91,1
1860,28,306.66,149.5,0
1861,93,254.27,134.34,0
1862,40,404.86,81.87,0
1863,83,186.68,123.56,0
1864,89,58.39,307.08,0
1865,68,126.08,52.12,0
1866,22,17.13,400.43,0
1867,91,362.71,408.83,1
1868,92,298.91,285.42,1
1869,51,53.78,479.04,1
1870,91,257.35,293.01,1
1871,26,90.78,120.43,0
1872,83,326.19,389.0,1
1873,94,106.87,452.51,1
1874,82,247.64,395.79,1
1875,60,236.86,75.4,0
1876,45,22.23,442.6,0
1877,70,237.36,147.12,0
1878,74,46.28,129.93,0
1879,87,228.85,162.87,0
1880,79,315.44,316.59,1
1881,52,113.88,365.1,0
1882,45,129.68,211.88,0
1883,63,144.17,370.84,0
1884,30,242.91,82.63,0
1885,35,82.93,471.23,1
1886,94,447.87,279.48,1
1887,54,398.67,453.04,1
1888,71,377.12,312.18,1
1889,88,439.11,214.74,1
1890,33,337.32,393.31,1
1891,88,334.24,461.3,1
1892,59,185.47,182.03,0
1893,84,34.9,393.28,0
1894,30,319.98,308.43,1
1895,38,86.27,41.75,0
1896,37,214.3,302.99,0
1897,82,239.84,461.02,1
1898,51,103.78,235.88,0
1899,43,380.44,404.97,1
1900,87,463.18,113.3,1
1901,83,363.32,281.47,1
1902,84,241.0,144.28,0
1903,66,40.47,152.19,0
1904,37,365.58,110.97,0
1905,35,101.03,27.35,0
1906,88,256.65,83.16,0
1907,30,448.92,138.72,1
1908,25,225.15,439.17,1
1909,52,280.23,150.68,0
1910,78,216.81,196.72,0
1911,74,156.34,340.12,0
1912,52,278.82,51.64,0
1913,33,422.96,164.0,1
1914,32,308.47,325.81,1
1915,71,253.23,372.9,1
1916,81,235.24,435.06,1
1917,80,85.87,498.38,1
1918,57,406.35,89.4,0
1919,77,199.81,140.44,0
1920,24,426.32,419.08,1
1921,37,404.89,40.3,0
1922,57,355.73,169.35,0
1923,72,302.11,22.29,0
1924,37,308.85,51.04,0
1925,72,55.08,168.33,0
1926,75,79.12,301.82,0
1927,64,376.59,121.02,0
